"DepartamentoCodigo","Departamento","MunicipioCodigo","Municipio","Año","IRCA","Nivel de riesgo","IRCAurbano","Nivel de riesgo urbano","IRCArural","Nivel de riesgo rural"
"52","Nariño","52254","El Peñol","2,012","42.2","Riesgo alto","29.4","Riesgo medio","49.2","Riesgo alto"
"52","Nariño","52254","El Peñol","2,013","34.4","Riesgo medio","32.5","Riesgo medio","34.7","Riesgo medio"
"52","Nariño","52254","El Peñol","2,014","39.1","Riesgo alto","30.4","Riesgo medio","40.8","Riesgo alto"
"52","Nariño","52254","El Peñol","2,015","48.3","Riesgo alto","0.0","Sin riesgo","42.4","Riesgo alto"
"52","Nariño","52254","El Peñol","2,016","35.4","Riesgo alto","ND","ND","ND","ND"
"52","Nariño","52254","El Peñol","2,017","24.6","Riesgo medio","ND","ND","ND","ND"
"52","Nariño","52254","El Peñol","2,018","25.1","Riesgo medio","17.8","Riesgo medio","26.5","Riesgo medio"
"52","Nariño","52254","El Peñol","2,019","37.1","Riesgo alto","48.2","Riesgo alto","36.1","Riesgo alto"
"52","Nariño","52254","El Peñol","2,020","28.5","Riesgo medio","29.8","Riesgo medio","21.9","Riesgo medio"
"52","Nariño","52254","El Peñol","2,021","30.9","Riesgo medio","39.7","Riesgo alto","13.4","Riesgo bajo"
"52","Nariño","52254","El Peñol","2,022","33","Riesgo medio","31.9","Riesgo medio","35.2","Riesgo alto"
"52","Nariño","52254","El Peñol","2,023","45.2","Riesgo alto","39.7","Riesgo alto","59.6","Riesgo alto"
"52","Nariño","52256","El Rosario","2,007","55.7","Riesgo alto","59.9","Riesgo alto","47.3","Riesgo alto"
"52","Nariño","52256","El Rosario","2,008","57.6","Riesgo alto","57.6","Riesgo alto","57.6","Riesgo alto"
"52","Nariño","52256","El Rosario","2,009","55.7","Riesgo alto","24.6","Riesgo medio","58.7","Riesgo alto"
"52","Nariño","52256","El Rosario","2,010","57.8","Riesgo alto","40.9","Riesgo alto","60.5","Riesgo alto"
"52","Nariño","52256","El Rosario","2,011","61","Riesgo alto","62.8","Riesgo alto","61.1","Riesgo alto"
"52","Nariño","52256","El Rosario","2,012","65.3","Riesgo alto","55.9","Riesgo alto","63.3","Riesgo alto"
"52","Nariño","52256","El Rosario","2,013","62","Riesgo alto","58.8","Riesgo alto","68.2","Riesgo alto"
"52","Nariño","52256","El Rosario","2,014","60.7","Riesgo alto","ND","ND","55.8","Riesgo alto"
"52","Nariño","52256","El Rosario","2,015","58.5","Riesgo alto","ND","ND","59.8","Riesgo alto"
"52","Nariño","52256","El Rosario","2,016","52.4","Riesgo alto","ND","ND","ND","ND"
"52","Nariño","52256","El Rosario","2,017","60","Riesgo alto","ND","ND","ND","ND"
"52","Nariño","52256","El Rosario","2,018","58.1","Riesgo alto","12.9","Riesgo bajo","67.7","Riesgo alto"
"52","Nariño","52256","El Rosario","2,019","55.9","Riesgo alto","5.0","Sin riesgo","64.4","Riesgo alto"
"52","Nariño","52258","El Tablón de Gómez","2,007","44.7","Riesgo alto","44.7","Riesgo alto","ND","ND"
"52","Nariño","52258","El Tablón de Gómez","2,008","48.4","Riesgo alto","49.1","Riesgo alto","34.6","Riesgo medio"
"52","Nariño","52258","El Tablón de Gómez","2,009","42.4","Riesgo alto","40.5","Riesgo alto","42.4","Riesgo alto"
"52","Nariño","52258","El Tablón de Gómez","2,010","55.8","Riesgo alto","55.0","Riesgo alto","63.2","Riesgo alto"
"52","Nariño","52258","El Tablón de Gómez","2,011","47.9","Riesgo alto","46.6","Riesgo alto","53.8","Riesgo alto"
"52","Nariño","52258","El Tablón de Gómez","2,012","48.9","Riesgo alto","68.3","Riesgo alto","49.3","Riesgo alto"
"52","Nariño","52258","El Tablón de Gómez","2,013","49","Riesgo alto","66.3","Riesgo alto","49.0","Riesgo alto"
"52","Nariño","52258","El Tablón de Gómez","2,014","52.7","Riesgo alto","31.8","Riesgo medio","50.4","Riesgo alto"
"52","Nariño","52258","El Tablón de Gómez","2,015","51.1","Riesgo alto","37.2","Riesgo alto","48.3","Riesgo alto"
"52","Nariño","52258","El Tablón de Gómez","2,016","50.5","Riesgo alto","ND","ND","22.4","Riesgo medio"
"52","Nariño","52258","El Tablón de Gómez","2,017","55.6","Riesgo alto","ND","ND","ND","ND"
"52","Nariño","52258","El Tablón de Gómez","2,018","46.6","Riesgo alto","34.6","Riesgo medio","47.3","Riesgo alto"
"52","Nariño","52258","El Tablón de Gómez","2,019","52.6","Riesgo alto","21.4","Riesgo medio","54.5","Riesgo alto"
"52","Nariño","52258","El Tablón de Gómez","2,020","24.5","Riesgo medio","24.5","Riesgo medio","ND","ND"
"52","Nariño","52258","El Tablón de Gómez","2,021","5","Sin riesgo","5.0","Sin riesgo","ND","ND"
"52","Nariño","52258","El Tablón de Gómez","2,022","14.3","Riesgo medio","14.3","Riesgo medio","ND","ND"
"52","Nariño","52258","El Tablón de Gómez","2,023","19.3","Riesgo medio","19.3","Riesgo medio","ND","ND"
"52","Nariño","52260","El Tambo","2,007","63.5","Riesgo alto","69.2","Riesgo alto","ND","ND"
"52","Nariño","52260","El Tambo","2,008","59.9","Riesgo alto","60.9","Riesgo alto","56.7","Riesgo alto"
"52","Nariño","52260","El Tambo","2,009","54.7","Riesgo alto","51.8","Riesgo alto","55.6","Riesgo alto"
"52","Nariño","52260","El Tambo","2,010","56.5","Riesgo alto","51.6","Riesgo alto","60.9","Riesgo alto"
"52","Nariño","52260","El Tambo","2,011","45.1","Riesgo alto","46.5","Riesgo alto","43.3","Riesgo alto"
"52","Nariño","52260","El Tambo","2,012","18.8","Riesgo medio","15.0","Riesgo medio","16.5","Riesgo medio"
"52","Nariño","52260","El Tambo","2,013","47.5","Riesgo alto","62.2","Riesgo alto","46.0","Riesgo alto"
"52","Nariño","52260","El Tambo","2,014","53.3","Riesgo alto","ND","ND","52.0","Riesgo alto"
"52","Nariño","52260","El Tambo","2,015","53.8","Riesgo alto","29.4","Riesgo medio","53.8","Riesgo alto"
"52","Nariño","52260","El Tambo","2,016","49.9","Riesgo alto","ND","ND","ND","ND"
"52","Nariño","52260","El Tambo","2,017","31.8","Riesgo medio","ND","ND","25.8","Riesgo medio"
"52","Nariño","52260","El Tambo","2,018","34.4","Riesgo medio","27.5","Riesgo medio","36.7","Riesgo alto"
"52","Nariño","52260","El Tambo","2,019","34","Riesgo medio","34.3","Riesgo medio","33.9","Riesgo medio"
"52","Nariño","52260","El Tambo","2,020","42.8","Riesgo alto","42.8","Riesgo alto","ND","ND"
"52","Nariño","52260","El Tambo","2,021","53.5","Riesgo alto","53.5","Riesgo alto","ND","ND"
"52","Nariño","52260","El Tambo","2,022","48","Riesgo alto","48.0","Riesgo alto","ND","ND"
"52","Nariño","52287","Funes","2,007","22.4","Riesgo medio","23.2","Riesgo medio","20.5","Riesgo medio"
"52","Nariño","52287","Funes","2,008","41.6","Riesgo alto","41.9","Riesgo alto","32.1","Riesgo medio"
"52","Nariño","52287","Funes","2,009","46","Riesgo alto","20.0","Riesgo medio","54.4","Riesgo alto"
"52","Nariño","52287","Funes","2,010","38.9","Riesgo alto","32.8","Riesgo medio","41.8","Riesgo alto"
"52","Nariño","52287","Funes","2,011","44.2","Riesgo alto","38.4","Riesgo alto","48.1","Riesgo alto"
"52","Nariño","52287","Funes","2,012","49.6","Riesgo alto","30.3","Riesgo medio","52.9","Riesgo alto"
"52","Nariño","52287","Funes","2,013","53.6","Riesgo alto","14.6","Riesgo medio","60.8","Riesgo alto"
"52","Nariño","52287","Funes","2,014","51.7","Riesgo alto","16.2","Riesgo medio","55.7","Riesgo alto"
"52","Nariño","52287","Funes","2,015","50.8","Riesgo alto","0.0","Sin riesgo","63.2","Riesgo alto"
"52","Nariño","52287","Funes","2,016","35.3","Riesgo alto","ND","ND","30.0","Riesgo medio"
"52","Nariño","52287","Funes","2,017","41.8","Riesgo alto","ND","ND","ND","ND"
"52","Nariño","52287","Funes","2,018","39.8","Riesgo alto","2.0","Sin riesgo","62.5","Riesgo alto"
"52","Nariño","52287","Funes","2,019","42.3","Riesgo alto","10.4","Riesgo bajo","64.1","Riesgo alto"
"52","Nariño","52287","Funes","2,020","2.4","Sin riesgo","2.4","Sin riesgo","ND","ND"
"52","Nariño","52287","Funes","2,021","0.7","Sin riesgo","0.7","Sin riesgo","ND","ND"
"52","Nariño","52287","Funes","2,022","0","Sin riesgo","0.0","Sin riesgo","ND","ND"
"52","Nariño","52287","Funes","2,023","2.1","Sin riesgo","2.1","Sin riesgo","ND","ND"
"52","Nariño","52317","Guachucal","2,008","22.8","Riesgo medio","23.4","Riesgo medio","23.5","Riesgo medio"
"52","Nariño","52317","Guachucal","2,009","27.3","Riesgo medio","16.3","Riesgo medio","30.5","Riesgo medio"
"52","Nariño","52317","Guachucal","2,010","12.2","Riesgo bajo","13.0","Riesgo bajo","12.4","Riesgo bajo"
"52","Nariño","52317","Guachucal","2,011","34.9","Riesgo medio","28.0","Riesgo medio","38.6","Riesgo alto"
"52","Nariño","52317","Guachucal","2,012","28.4","Riesgo medio","24.2","Riesgo medio","28.5","Riesgo medio"
"52","Nariño","52317","Guachucal","2,013","36.2","Riesgo alto","8.9","Riesgo bajo","38.4","Riesgo alto"
"52","Nariño","52317","Guachucal","2,014","25.4","Riesgo medio","0.0","Sin riesgo","27.4","Riesgo medio"
"52","Nariño","52317","Guachucal","2,015","44.5","Riesgo alto","ND","ND","45.9","Riesgo alto"
"52","Nariño","52317","Guachucal","2,016","43","Riesgo alto","ND","ND","ND","ND"
"52","Nariño","52317","Guachucal","2,017","46.5","Riesgo alto","ND","ND","64.7","Riesgo alto"
"52","Nariño","52317","Guachucal","2,018","37.7","Riesgo alto","3.2","Sin riesgo","43.8","Riesgo alto"
"52","Nariño","52317","Guachucal","2,019","44.7","Riesgo alto","7.6","Riesgo bajo","51.5","Riesgo alto"
"52","Nariño","52317","Guachucal","2,020","5.8","Riesgo bajo","5.8","Riesgo bajo","ND","ND"
"52","Nariño","52317","Guachucal","2,021","10.3","Riesgo bajo","10.3","Riesgo bajo","ND","ND"
"52","Nariño","52317","Guachucal","2,022","0","Sin riesgo","0.0","Sin riesgo","ND","ND"
"52","Nariño","52317","Guachucal","2,023","5.1","Riesgo bajo","5.1","Riesgo bajo","ND","ND"
"52","Nariño","52320","Guaitarilla","2,007","32.5","Riesgo medio","34.7","Riesgo medio","28.8","Riesgo medio"
"52","Nariño","52320","Guaitarilla","2,008","44.9","Riesgo alto","32.0","Riesgo medio","56.9","Riesgo alto"
"52","Nariño","52320","Guaitarilla","2,009","34.4","Riesgo medio","13.5","Riesgo bajo","40.3","Riesgo alto"
"52","Nariño","52320","Guaitarilla","2,010","36.9","Riesgo alto","17.9","Riesgo medio","46.2","Riesgo alto"
"52","Nariño","52320","Guaitarilla","2,011","44.5","Riesgo alto","43.3","Riesgo alto","46.4","Riesgo alto"
"52","Nariño","52320","Guaitarilla","2,012","41.8","Riesgo alto","17.9","Riesgo medio","43.9","Riesgo alto"
"52","Nariño","52320","Guaitarilla","2,013","42.9","Riesgo alto","18.4","Riesgo medio","41.8","Riesgo alto"
"52","Nariño","52320","Guaitarilla","2,014","38.4","Riesgo alto","7.1","Riesgo bajo","34.6","Riesgo medio"
"52","Nariño","52320","Guaitarilla","2,015","42.1","Riesgo alto","49.7","Riesgo alto","45.9","Riesgo alto"
"52","Nariño","52320","Guaitarilla","2,016","46","Riesgo alto","ND","ND","ND","ND"
"52","Nariño","52320","Guaitarilla","2,017","51","Riesgo alto","26.1","Riesgo medio","ND","ND"
"52","Nariño","52320","Guaitarilla","2,018","43.1","Riesgo alto","2.7","Sin riesgo","51.1","Riesgo alto"
"52","Nariño","52320","Guaitarilla","2,019","46","Riesgo alto","0.5","Sin riesgo","54.1","Riesgo alto"
"52","Nariño","52320","Guaitarilla","2,020","8.5","Riesgo bajo","8.5","Riesgo bajo","ND","ND"
"52","Nariño","52320","Guaitarilla","2,021","30.3","Riesgo medio","19.4","Riesgo medio","52.1","Riesgo alto"
"52","Nariño","52320","Guaitarilla","2,022","39.6","Riesgo alto","26.6","Riesgo medio","72.1","Riesgo alto"
"52","Nariño","52320","Guaitarilla","2,023","20","Riesgo medio","10.8","Riesgo bajo","50.3","Riesgo alto"
"52","Nariño","52323","Gualmatán","2,007","52.8","Riesgo alto","42.3","Riesgo alto","76.2","Riesgo alto"
"52","Nariño","52323","Gualmatán","2,008","53.3","Riesgo alto","53.4","Riesgo alto","49.5","Riesgo alto"
"52","Nariño","52323","Gualmatán","2,009","44.8","Riesgo alto","44.7","Riesgo alto","44.8","Riesgo alto"
"52","Nariño","52323","Gualmatán","2,010","38.1","Riesgo alto","31.8","Riesgo medio","39.8","Riesgo alto"
"52","Nariño","52323","Gualmatán","2,011","43.8","Riesgo alto","52.2","Riesgo alto","40.4","Riesgo alto"
"52","Nariño","52323","Gualmatán","2,012","48.1","Riesgo alto","30.6","Riesgo medio","51.3","Riesgo alto"
"52","Nariño","52323","Gualmatán","2,013","39.7","Riesgo alto","35.2","Riesgo alto","47.3","Riesgo alto"
"52","Nariño","52323","Gualmatán","2,014","35.1","Riesgo alto","26.2","Riesgo medio","34.9","Riesgo medio"
"52","Nariño","52323","Gualmatán","2,015","35.7","Riesgo alto","28.2","Riesgo medio","32.8","Riesgo medio"
"52","Nariño","52323","Gualmatán","2,016","28.4","Riesgo medio","ND","ND","55.8","Riesgo alto"
"52","Nariño","52323","Gualmatán","2,017","26.4","Riesgo medio","ND","ND","ND","ND"
"52","Nariño","52323","Gualmatán","2,018","28.1","Riesgo medio","19.5","Riesgo medio","30.5","Riesgo medio"
"52","Nariño","52323","Gualmatán","2,019","28.7","Riesgo medio","28.8","Riesgo medio","28.7","Riesgo medio"
"52","Nariño","52323","Gualmatán","2,020","23.4","Riesgo medio","30.1","Riesgo medio","20.1","Riesgo medio"
"52","Nariño","52323","Gualmatán","2,021","14.7","Riesgo medio","14.0","Riesgo bajo","15.7","Riesgo medio"
"52","Nariño","52323","Gualmatán","2,022","9.5","Riesgo bajo","9.7","Riesgo bajo","9.3","Riesgo bajo"
"52","Nariño","52323","Gualmatán","2,023","15.7","Riesgo medio","18.8","Riesgo medio","8.4","Riesgo bajo"
"52","Nariño","52352","Iles","2,007","36.7","Riesgo alto","38.9","Riesgo alto","22.9","Riesgo medio"
"52","Nariño","52352","Iles","2,008","35.7","Riesgo alto","25.3","Riesgo medio","40.1","Riesgo alto"
"52","Nariño","52352","Iles","2,009","23.2","Riesgo medio","8.5","Riesgo bajo","25.7","Riesgo medio"
"52","Nariño","52352","Iles","2,010","16.6","Riesgo medio","7.7","Riesgo bajo","17.7","Riesgo medio"
"52","Nariño","52352","Iles","2,011","18.8","Riesgo medio","30.2","Riesgo medio","16.6","Riesgo medio"
"52","Nariño","52352","Iles","2,012","28","Riesgo medio","18.1","Riesgo medio","30.1","Riesgo medio"
"52","Nariño","52352","Iles","2,013","30.8","Riesgo medio","8.9","Riesgo bajo","34.9","Riesgo medio"
"52","Nariño","52352","Iles","2,014","46.3","Riesgo alto","76.2","Riesgo alto","48.1","Riesgo alto"
"52","Nariño","52352","Iles","2,015","50.4","Riesgo alto","ND","ND","52.9","Riesgo alto"
"52","Nariño","52352","Iles","2,016","40.9","Riesgo alto","ND","ND","ND","ND"
"52","Nariño","52352","Iles","2,017","46.4","Riesgo alto","ND","ND","ND","ND"
"52","Nariño","52352","Iles","2,018","45.4","Riesgo alto","36.2","Riesgo alto","46.5","Riesgo alto"
"52","Nariño","52352","Iles","2,019","36.2","Riesgo alto","31.8","Riesgo medio","36.6","Riesgo alto"
"52","Nariño","52352","Iles","2,020","21.6","Riesgo medio","21.6","Riesgo medio","ND","ND"
"52","Nariño","52352","Iles","2,021","28.2","Riesgo medio","28.2","Riesgo medio","ND","ND"
"52","Nariño","52352","Iles","2,022","32.3","Riesgo medio","32.3","Riesgo medio","ND","ND"
"52","Nariño","52354","Imués","2,007","16.5","Riesgo medio","18.6","Riesgo medio","0.0","Sin riesgo"
"52","Nariño","52354","Imués","2,008","44.8","Riesgo alto","39.7","Riesgo alto","75.3","Riesgo alto"
"52","Nariño","52354","Imués","2,009","49","Riesgo alto","0.0","Sin riesgo","52.5","Riesgo alto"
"52","Nariño","52354","Imués","2,010","44.7","Riesgo alto","42.3","Riesgo alto","49.3","Riesgo alto"
"52","Nariño","52354","Imués","2,011","42.5","Riesgo alto","29.2","Riesgo medio","57.4","Riesgo alto"
"52","Nariño","52354","Imués","2,012","45.3","Riesgo alto","7.7","Riesgo bajo","46.3","Riesgo alto"
"52","Nariño","52354","Imués","2,013","43.8","Riesgo alto","17.9","Riesgo medio","11.0","Riesgo bajo"
"52","Nariño","52354","Imués","2,014","44.6","Riesgo alto","ND","ND","22.7","Riesgo medio"
"52","Nariño","52354","Imués","2,015","43.7","Riesgo alto","18.3","Riesgo medio","0.0","Sin riesgo"
"52","Nariño","52354","Imués","2,016","42.5","Riesgo alto","ND","ND","ND","ND"
"52","Nariño","52354","Imués","2,017","47.6","Riesgo alto","ND","ND","ND","ND"
"52","Nariño","52354","Imués","2,018","41.1","Riesgo alto","3.9","Sin riesgo","51.3","Riesgo alto"
"52","Nariño","52354","Imués","2,019","40.9","Riesgo alto","0.0","Sin riesgo","46.6","Riesgo alto"
"52","Nariño","52354","Imués","2,020","17.4","Riesgo medio","16.3","Riesgo medio","21.6","Riesgo medio"
"52","Nariño","52354","Imués","2,021","0","Sin riesgo","0.0","Sin riesgo","0.0","Sin riesgo"
"52","Nariño","52354","Imués","2,022","6.4","Riesgo bajo","6.4","Riesgo bajo","ND","ND"
"52","Nariño","52354","Imués","2,023","0","Sin riesgo","0.0","Sin riesgo","ND","ND"
"52","Nariño","52356","Ipiales","2,007","2.9","Sin riesgo","2.9","Sin riesgo","ND","ND"
"52","Nariño","52356","Ipiales","2,008","47.6","Riesgo alto","45.2","Riesgo alto","58.1","Riesgo alto"
"52","Nariño","52356","Ipiales","2,009","51.3","Riesgo alto","5.9","Riesgo bajo","60.9","Riesgo alto"
"52","Nariño","52356","Ipiales","2,010","41.1","Riesgo alto","22.6","Riesgo medio","54.2","Riesgo alto"
"52","Nariño","52356","Ipiales","2,011","39.3","Riesgo alto","10.0","Riesgo bajo","56.9","Riesgo alto"
"52","Nariño","52356","Ipiales","2,012","37.5","Riesgo alto","65.8","Riesgo alto","40.8","Riesgo alto"
"52","Nariño","52356","Ipiales","2,013","56.8","Riesgo alto","29.6","Riesgo medio","65.6","Riesgo alto"
"52","Nariño","52356","Ipiales","2,014","58.8","Riesgo alto","14.4","Riesgo medio","66.5","Riesgo alto"
"52","Nariño","52356","Ipiales","2,015","62.4","Riesgo alto","40.2","Riesgo alto","74.5","Riesgo alto"
"52","Nariño","52356","Ipiales","2,016","57.4","Riesgo alto","ND","ND","83.7","Inviable sanitariamente"
"52","Nariño","52356","Ipiales","2,017","47.7","Riesgo alto","11.5","Riesgo bajo","35.3","Riesgo alto"
"52","Nariño","52356","Ipiales","2,018","45.8","Riesgo alto","6.8","Riesgo bajo","63.9","Riesgo alto"
"52","Nariño","52356","Ipiales","2,019","49.8","Riesgo alto","26.5","Riesgo medio","42.3","Riesgo alto"
"52","Nariño","52356","Ipiales","2,020","31.6","Riesgo medio","17.0","Riesgo medio","60.8","Riesgo alto"
"52","Nariño","52356","Ipiales","2,021","31.9","Riesgo medio","2.4","Sin riesgo","60.6","Riesgo alto"
"52","Nariño","52356","Ipiales","2,022","31","Riesgo medio","2.3","Sin riesgo","67.7","Riesgo alto"
"52","Nariño","52356","Ipiales","2,023","27.9","Riesgo medio","1.3","Sin riesgo","75.4","Riesgo alto"
"52","Nariño","52378","La Cruz","2,007","34.2","Riesgo medio","30.7","Riesgo medio","41.2","Riesgo alto"
"52","Nariño","52378","La Cruz","2,008","35.4","Riesgo alto","37.4","Riesgo alto","32.5","Riesgo medio"
"52","Nariño","52378","La Cruz","2,009","38.1","Riesgo alto","8.8","Riesgo bajo","42.7","Riesgo alto"
"52","Nariño","52378","La Cruz","2,010","38.6","Riesgo alto","23.5","Riesgo medio","45.1","Riesgo alto"
"52","Nariño","52378","La Cruz","2,011","49.1","Riesgo alto","34.7","Riesgo medio","53.4","Riesgo alto"
"52","Nariño","52378","La Cruz","2,012","49","Riesgo alto","23.4","Riesgo medio","52.3","Riesgo alto"
"52","Nariño","52378","La Cruz","2,013","44.5","Riesgo alto","8.8","Riesgo bajo","41.8","Riesgo alto"
"52","Nariño","52378","La Cruz","2,014","43.7","Riesgo alto","ND","ND","38.6","Riesgo alto"
"52","Nariño","52378","La Cruz","2,015","50.3","Riesgo alto","ND","ND","56.3","Riesgo alto"
"52","Nariño","52378","La Cruz","2,016","49.8","Riesgo alto","ND","ND","ND","ND"
"52","Nariño","52378","La Cruz","2,017","47.2","Riesgo alto","ND","ND","26.1","Riesgo medio"
"52","Nariño","52378","La Cruz","2,018","45.2","Riesgo alto","11.3","Riesgo bajo","54.3","Riesgo alto"
"52","Nariño","52378","La Cruz","2,019","45.5","Riesgo alto","13.0","Riesgo bajo","53.4","Riesgo alto"
"52","Nariño","52378","La Cruz","2,020","2.6","Sin riesgo","2.6","Sin riesgo","ND","ND"
"52","Nariño","52378","La Cruz","2,021","12.7","Riesgo bajo","12.7","Riesgo bajo","ND","ND"
"52","Nariño","52378","La Cruz","2,022","6.6","Riesgo bajo","6.6","Riesgo bajo","ND","ND"
"52","Nariño","52381","La Florida","2,007","23","Riesgo medio","23.0","Riesgo medio","ND","ND"
"52","Nariño","52381","La Florida","2,008","26.5","Riesgo medio","26.4","Riesgo medio","30.5","Riesgo medio"
"52","Nariño","52381","La Florida","2,009","22.9","Riesgo medio","24.0","Riesgo medio","22.6","Riesgo medio"
"52","Nariño","52381","La Florida","2,010","23.1","Riesgo medio","18.3","Riesgo medio","25.4","Riesgo medio"
